0	1	1	2	0	4777.35	31.4643	7.08674	26190.1	26.3036	-531760	-4.0126	-3.55195
1	1	1	3	0	3285.2	49.9579	10.2101	26890.2	41.6405	-598200	75.0481	-0.551482
2	1	1	4	0	4285.85	20.2193	5.40899	52949.9	15.3034	-533609	7.86393	-1.55975
3	1	1	5	0	3821.95	10.757	3.99188	73123.1	7.81212	-374391	-14.2973	-1.14403
4	1	1	6	1	3710.09	11.9133	4.23457	68812.9	8.55887	4830.04	3.69323	0.661894
5	1	1	7	1	3563.66	8.01798	3.61436	75743.4	5.48925	11043.2	2.08952	0.352293
6	1	1	8	1	2799.94	3.28591	2.64272	98395.4	2.12437	253.536	2.26931	0.894023
7	1	1	9	1	43406	0.585073	1.40392	8779.79	2.49276	6770.47	2.38119	0.149708
8	1	2	0	0	3161.14	56.5398	10.9667	25847.1	47.3498	-1226.29	39.3465	1.37007
9	1	2	1	0	4962.73	31.2934	7.04741	23379.7	25.8774	-54482	-2.73361	-4.07451
10	1	2	2	0	3305.57	56.752	10.694	22464	47.0963	-524389	58.9145	-0.153928
11	1	2	3	0	3323.3	49.9038	10.1822	26201.1	41.4731	-562722	54.8149	-3.48873
12	1	2	4	0	4275.09	21.5997	6.37807	43672.5	17.8066	-394.427	5.29467	2.16084
13	1	2	5	0	4475.12	11.0718	4.62679	61017.4	9.12903	-2433.03	1.10239	0.483156
14	1	2	6	1	4024.54	13.8194	4.3251	64947.7	9.90803	2959.79	4.1258	0.921248
15	1	2	7	1	3804.54	8.76075	3.75882	72150.9	6.10259	6961.03	2.32302	0.541664
16	1	2	8	1	4425.37	3.71213	3.20976	78209.5	3.18966	38469.3	1.72728	0.111545
17	1	2	9	1	8048.84	3.74932	1.91474	105129	0.975468	-85376.5	0.500027	4.65611e-05
18	1	3	0	0	3989.96	33.8807	7.68759	34028.3	26.9929	-629773	10.9802	-3.94115
19	1	3	1	0	3293.28	50.0208	10.1369	27348.3	41.546	-85.4222	61.8227	-3.76758
20	1	3	2	0	3185.21	50.2019	10.2397	30663.6	41.5947	-1833.99	37.6005	0.778102
21	1	3	3	0	3789.08	34.0414	7.85577	36268.6	27.4235	-654685	10.7666	-1.22907
22	1	3	4	0	4204.09	19.2361	6.03943	48451.9	15.92	-489.114	3.85017	1.85906
23	1	3	5	0	4172.27	12.3168	4.10716	68226.1	8.83177	-474971	-0.46485	-1.17165
24	1	3	6	1	3736.47	14.5719	4.51973	65451.2	10.5399	3636.18	4.726	0.990054
