0	1	1	2	0	2699.36	49.4595	8.30123	55146.9	47.8964	-377.275	19.8481	-4.38317
1	1	1	3	0	2681.08	118.684	15.3371	8206.89	106.227	-47.9553	67.3705	0.492918
2	1	1	4	0	2685.2	74.5741	12.8046	22240.8	66.1715	874.438	52.2284	3.43585
3	1	1	5	0	3080.94	46.0257	9.70473	31988.1	38.5769	1602.81	26.6735	2.73277
4	1	1	6	1	3489.16	19.6886	5.00434	64877.3	15.3531	2038.83	8.03921	1.34534
5	1	1	7	1	4054.62	13.3116	4.33038	64018.1	9.81728	3522.45	4.56573	0.969667
6	1	1	8	1	4266.43	9.34309	3.86182	66324.5	6.56916	6456.43	2.51237	0.624684
7	1	1	9	1	3661.41	4.76759	2.38173	77978.2	2.63264	220517	1.73499	0.108369
8	1	2	0	0	3245.96	96.5751	12.3924	10747.6	87.1712	-612.527	86.4131	0.599083
9	1	2	1	0	2854.92	49.3719	8.25955	52196.7	48.04	-289651	23.493	-6.11372
10	1	2	2	0	3117.39	94.2395	12.7471	12764.9	91.085	-164.184	67.1372	7.84989
11	1	2	3	0	2571.56	119.063	15.3399	11100.9	109.229	264.484	90.4044	5.2489
12	1	2	4	0	2672.16	80.2087	13.034	21099	71.1829	702.25	56.2741	4.35677
13	1	2	5	0	3184.63	50.5213	10.3217	28526.2	42.1587	-248.711	43.5056	0.00432353
14	1	2	6	1	3377.65	25.9811	6.19689	56205.6	21.7265	1730.16	13.1243	1.58116
15	1	2	7	1	3581.99	15.3104	4.41326	68609.9	11.0915	2435.9	5.17128	1.27375
16	1	2	8	1	4063.81	10.5811	4.1444	65852.5	7.55873	6192.85	3.38412	0.559658
17	1	2	9	1	3878.42	6.94349	4.63088	61201.7	5.82621	25520.6	1.16898	0.326152
18	1	3	0	0	2548.28	100.966	14.6177	15791.3	93.0644	574.13	75.9286	3.75957
19	1	3	1	0	2577.43	119.05	15.3122	11443.5	108.851	184.017	88.8031	5.29178
20	1	3	2	0	2622.23	119.013	15.2299	9673.75	105.703	590.095	115.456	2.63939
21	1	3	3	0	2488.16	101.544	14.5209	18420.7	91.7903	525.1	73.5072	4.53988
22	1	3	4	0	2651.98	74.9213	12.6273	23919.4	66.0123	816.351	51.4319	4.34761
23	1	3	5	0	3038.34	51.2606	10.1345	30086.6	42.9079	1299.75	31.0579	3.1302
24	1	3	6	1	3951.48	26.7975	6.26622	48559.9	22.2917	223.391	17.1465	3.65496
25	1	3	7	1	3531.08	15.8231	4.74161	66339.3	12.0816	3204.15	5.90012	0.965798
26	1	3	8	1	4109.25	11.4274	4.06383	65932.9	8.13983	4220.09	3.36452	0.87359
27	1	3	9	1	4631.15	7.33725	3.81404	63233.1	5.46134	10241.1	2.21606	0.498063
28	1	3	10	1	1338.95	3.4618	1.912	112999	1.28359	55479.1	3.70386	0.103267
29	1	4	0	0	3271.98	60.1972	10.9783	20300.9	50.7129	474.649	84.9037	2.04549
30	1	4	1	0	2729.41	74.7943	12.3997	23416.9	65.6599	769.579	50.9724	4.09153
31	1	4	2	0	2706.28	80.1711	12.9832	20459.5	70.9882	643.715	56.0127	4.43072
32	1	4	3	0	2757.87	74.3966	12.6198	20342.2	63.5107	1633.69	72.5192	2.31459
33	1	4	4	0	2927.75	60.773	11.3151	24430.4	50.9611	1749.82	58.9257	2.22926
34	1	4	5	0	3149.37	45.6316	9.71176	29780.8	36.6249	3163.29	44.4232	1.49546
35	1	4	6	1	3614.79	26.0803	6.01247	54580.7	21.4302	1146.69	12.6342	2.04937
36	1	4	7	1	3703.01	15.9968	4.61639	65807.7	11.911	1959.12	5.72221	1.40106
37	1	4	8	1	3900.62	11.7149	4.1658	66668.7	8.45799	4241.06	3.67743	0.96489
38	1	4	9	1	4201.97	8.11889	3.92438	66591.2	5.84949	8028.76	2.33392	0.526287
