0	1	1	2	0	4211.58	19.9385	5.40795	62276.4	15.0218	-453.15	-14.9058	-7.53835
1	1	1	3	0	3862.54	16.688	4.68197	74061	12.3192	-504510	21.1533	-3.12847
2	1	1	4	0	2264.92	8.65601	3.10247	102101	5.67896	-293938	-11.1187	-8.38023
3	1	1	5	1	4277.77	8.59789	3.96092	78861.9	6.79568	-13557.8	0.764888	0.125982
4	1	1	6	1	2750.75	6.10922	2.92198	97641.1	4.05283	9175.62	2.00207	0.305391
5	1	1	7	1	1923.27	4.83145	2.46487	108544	2.61501	22409.9	1.70598	0.109538
6	1	1	8	1	4783.22	2.60761	3.58718	83687.1	3.11747	60867.9	1.70963	0.102033
7	1	1	9	1	4432.92	2.13782	2.79432	99747.1	1.716	8726.36	3.97999	0.268061
8	1	2	0	0	4431.68	25.0474	6.24875	49717.4	19.1501	-508.995	14.372	-15.6752
9	1	2	1	0	4267.31	19.871	5.45956	60852.5	14.9823	-676.782	15.6797	-6.68227
10	1	2	2	0	4380.86	24.9039	6.4003	48946.1	19.1722	-63228.8	17.7268	-14.9059
11	1	2	3	0	4180.75	16.3531	4.64039	70723	12.2565	-510.195	3.22215	-9.99855
12	1	2	4	0	3884.39	8.01311	3.55849	86231.3	6.13511	-11029.4	0.715343	0.105417
13	1	2	5	0	1077.1	6.44647	2.72906	113119	3.58799	-304319	-35.4302	-25.868
14	1	2	6	1	2833.99	6.66372	3.09485	95739.3	4.6395	10453.3	1.96091	0.262329
15	1	2	7	1	2639.05	4.41517	2.71934	101643	2.97899	40186.3	1.70148	0.0969562
16	1	2	8	1	4429.58	3.43539	3.45958	83961.4	3.47104	65533.3	1.72979	0.107623
17	1	2	9	1	5254.01	2.87503	2.81071	91576.9	2.17383	160.767	11.8088	0.532405
18	1	3	0	0	3551.89	12.2368	3.954	84378.1	8.85449	-1.45462e+06	111138	-11.0688
19	1	3	1	0	4383.47	15.4675	5.15201	63801.6	12.5954	-624.949	2.40109	1.26591
20	1	3	2	0	3735.93	16.8394	4.52865	74143.1	12.2176	4209.86	15.7795	0.691348
21	1	3	3	0	3475.95	12.2708	3.9321	85308.1	8.84812	-363921	-8.38778	-4.09268
22	1	3	4	0	2427.03	8.4841	3.12964	100701	5.63065	-286533	-9.9936	-6.22931
23	1	3	5	0	1257.26	6.37219	2.66553	112103	3.56351	-1293.93	-22.7576	-4.23562
24	1	3	6	1	4094.07	6.02133	3.4858	86405.5	4.85314	-6209.58	0.492236	0.00690517
25	1	3	7	1	2978.45	4.31234	2.8701	96849.6	3.21369	40405.8	1.76567	0.134744
26	1	3	8	1	4140.48	2.38157	2.7155	97576.5	2.20223	25066.9	1.66976	0.103138
27	1	3	9	1	4151.43	3.95106	2.72773	94503.5	2.44013	3747.36	4.88808	0.358313
28	1	3	10	1	75498.8	-6.66613	4.22769	81947.2	1.27331	3517.56	3.85797	0.322203
29	1	4	0	0	1560.27	7.30146	2.88957	108670	4.40699	-752.673	-19.2256	-13.0586
30	1	4	1	0	2522.75	8.47806	3.17297	99665.9	5.62418	-314455	-15.0053	-8.87153
31	1	4	2	0	2643.62	9.07796	3.32667	97678.6	6.20095	-265746	21.0841	-0.844643
32	1	4	3	0	2154.22	8.83485	3.16375	102583	5.67151	-352226	-16.3692	-8.55642
33	1	4	4	0	1483.89	7.38657	2.87008	109325	4.42373	-1496.74	-40.2626	-15.4286
34	1	4	5	0	3864	8.33523	4.0652	82141.9	6.90992	-12550.8	0.753034	0.124925
35	1	4	6	1	2560.9	6.67675	3.26827	95672.7	4.72556	14920.4	1.98924	0.268742
36	1	4	7	1	2094.16	5.37842	2.67698	107875	3.17147	-3885.41	3.50063	0.00193803
37	1	4	8	1	3683.92	2.80401	2.66609	98041.5	2.27457	58461.7	1.67919	0.0899578
38	1	4	9	1	5181.08	3.5651	2.99084	86504.5	2.66777	522.642	2.6119	1.07377
39	1	4	10	1	7864.43	-0.358025	3.33274	95411.6	1.58285	3246.57	3.82176	0.433482
40	1	5	0	1	2951.59	8.00448	3.22718	95953.2	5.30862	-324320	-10.5758	-4.31582
41	1	5	1	0	3334.79	9.90011	3.48445	90516.2	6.75403	-338520	-1.49564	-3.10691
42	1	5	2	0	1207.26	6.2644	2.80082	112059	3.57633	-296388	-12.4104	-17.5294
43	1	5	3	0	1577.98	4.73418	3.19446	108370	3.57176	-734.787	-12.9607	-7.06165
44	1	5	4	1	4840.89	8.24282	3.97824	73761.5	6.8297	-16949	0.771784	0.131173
45	1	5	5	1	2938.68	7.91883	3.18878	96389.6	5.33871	-246257	-11.0011	-5.89848
46	1	5	6	1	2441.14	5.54009	3.32126	97638.9	4.1836	38465.2	1.77092	0.127839
47	1	5	7	1	2110.59	4.72765	2.73574	103917	2.98621	48377.9	1.72522	0.108954
48	1	5	8	1	1882.7	4.05641	2.3924	110904	2.21996	22872.5	1.21069	0.0916741
49	1	5	9	1	6796.65	2.00015	3.50436	73194.9	2.84389	83326.5	1.70171	0.0962116
50	1	5	10	1	8698.65	-1.50887	3.89616	93935.6	1.77619	9268.58	4.83691	0.199529
51	1	6	0	1	2801.47	4.41407	3.0392	97964	3.33755	34440.1	1.7647	0.128098
52	1	6	1	1	2286.45	6.62602	2.86469	104810	4.04391	-19378.9	4.49876	0.000304341
53	1	6	2	1	2707.16	6.93925	3.07784	97228.6	4.63813	6025.92	1.99002	0.336735
54	1	6	3	1	2514.52	7.28453	3.188	96872.3	4.93279	8979.85	2.02262	0.347265
55	1	6	4	1	2315.9	7.12838	3.02623	99719.9	4.67793	8333.38	2.10876	0.34801
56	1	6	5	1	2626.7	5.75192	3.1707	96418	4.14349	50427.3	1.75059	0.116931
57	1	6	6	1	2349.36	5.32214	2.72255	105154	3.2466	-193717	7.15078	-2.55546
58	1	6	7	1	2220.53	4.30131	2.6747	107984	2.6076	2000	5.81086	-4.09542
59	1	6	8	1	3189.19	5.3997	2.82353	98692	3.26241	2000	7.4482	-3.77215
60	1	6	9	1	4280.28	3.65947	2.84397	93027.3	2.44887	5194.12	4.92389	0.307174
61	1	6	10	1	7274.41	0.227207	3.12304	95603	1.57653	3031.09	5.07728	0.393837
62	1	7	0	1	4448.79	1.86856	2.8353	96068.6	2.23438	15974.4	1.66161	0.160972
63	1	7	1	1	3880.14	2.52066	3.02906	93551.4	2.70948	74503.1	1.71897	0.102668
64	1	7	2	1	3310.62	2.94561	3.17506	94149.2	3.11356	83004.7	1.74105	0.109831
65	1	7	3	1	3028.49	4.0363	3.0347	96172.3	3.25222	58439.1	1.7205	0.103829
66	1	7	4	1	2346.18	4.73243	2.82547	101866	3.22746	51051.5	1.72266	0.104097
67	1	7	5	1	3539.44	3.33991	3.0782	93509.3	3.01591	64843.1	1.71684	0.102134
68	1	7	6	1	1914.31	4.32478	2.79963	109439	2.62938	-144789	5.81487	-3.59927
69	1	7	7	1	2245.97	3.36779	2.60082	110510	2.17102	-31670.3	4.89651	-4.07723
70	1	7	8	1	4784.21	3.91103	3.02394	88285.8	2.90023	-252058	6.75524	-2.49561
71	1	7	9	1	7962.41	0.129587	3.6866	80278.5	2.37098	62525.5	1.68686	0.0921351
72	1	7	10	1	25316	-2.89595	3.47006	84674.1	1.24737	430.692	2.27408	0.932247
73	1	8	0	1	3692.33	3.63086	2.9281	95827.1	2.34955	12932.7	4.81211	0.200681
74	1	8	1	1	5245.79	3.37564	3.14615	80918.9	3.02939	73798	1.71741	0.101369
75	1	8	2	1	3447.35	4.67926	3.14244	94821.2	3.3007	405.117	2.83903	1.15222
76	1	8	3	1	2987.72	2.09765	3.02755	103654	2.24738	35530.3	1.69944	0.0988608
77	1	8	4	1	3311.96	2.848	2.71717	101035	2.27118	38704.2	1.6923	0.0971715
78	1	8	5	1	3658.81	1.86399	3.03271	101261	2.26213	9191.34	1.4993	0.00107001
79	1	8	6	1	3000.35	5.29913	2.95095	99210.7	3.3019	-275354	7.47479	-3.1793
80	1	8	7	1	4158.41	4.44836	2.82208	93331.1	2.88859	-322784	6.74994	-2.68588
81	1	8	8	1	5234.48	3.04899	2.93854	89366.6	2.38263	2000	5.70376	-4.26523
82	1	8	9	1	7402.99	0.605963	3.1476	90272.9	1.77821	2898.34	4.80056	0.356738
83	1	9	1	1	5278.7	1.73421	2.87987	95535.9	1.71063	16840.8	3.85104	0.186617
