0	1	1	2	0	3807.39	78.3045	10.3461	20882.6	71.7771	-261574	44.0518	-7.98557
1	1	1	3	0	2888.16	115.101	14.8143	12339.9	104.066	-31416	121.429	-4.80616
2	1	1	4	0	3297.58	70.1987	11.7449	23079.4	60.8926	-1142.43	55.7373	0.648413
3	1	1	5	1	4075.51	33.132	6.58461	50889.5	28.4819	1361.98	31.4734	1.13318
4	1	1	6	1	4203.62	21.8063	5.35185	61023.1	17.1722	1352.38	9.88873	1.66356
5	1	1	7	1	3768.06	15.1565	4.41115	73821.3	10.8987	3497.58	4.90139	1.18841
6	1	1	8	1	4393.22	9.28886	3.8332	74143.3	6.46797	6734.35	2.40399	0.54636
7	1	1	9	1	4255.38	4.95005	3.57985	81543.3	3.42267	9701.79	6.0709	0.384032
8	1	2	0	0	3132.97	118.18	13.8502	10814.4	106.464	-310440	-49.4176	-1.94459
9	1	2	1	0	3925.16	78.112	10.3556	17754.8	71.4695	-234229	35.3569	-2.932
10	1	2	2	0	3145.18	117.8	13.9782	9403.16	107.647	-28374.5	139.698	-5.39527
11	1	2	3	0	2893.65	115.312	14.6844	13014	103.931	40.2399	123.62	-4.02555
12	1	2	4	0	3118.21	75.7736	12.2251	23877.8	66.0546	-474105	73.3059	-3.38518
13	1	2	5	0	3726.82	47.5868	9.49455	30479.1	39.4044	-653969	20.0244	-4.56795
14	1	2	6	1	4105.36	24.1683	5.66234	59125.4	19.599	1264.54	11.4487	1.82248
15	1	2	7	1	4058.63	16.6123	4.64186	69882.9	12.2868	2161.3	5.78862	1.17341
16	1	2	8	1	4262.92	10.371	3.80731	75900.9	7.2575	3981.59	2.87978	0.82552
17	1	2	9	1	4574.43	6.31315	3.78131	73292	4.81884	21370.5	1.92997	0.25701
18	1	3	0	0	2937.02	96.2671	13.8589	17517.8	86.8625	-36944.1	86.5838	-1.03737
19	1	3	1	0	2917.42	114.944	14.8059	11267.8	104.32	-364381	127.518	-6.31673
20	1	3	2	0	2862.24	115.456	14.6879	14201.8	103.112	-31921.3	133.383	-13.5877
21	1	3	3	0	2971.28	96.4257	13.5407	16607.9	84.4843	956.955	93.0002	2.31234
22	1	3	4	0	3218.44	70.3278	11.8585	23754.7	61.4836	-479420	74.3613	-0.89464
23	1	3	5	0	3621.19	47.64	9.54614	32618	39.7001	-127	51.0429	-3.18369
24	1	3	6	1	3936.19	25.1442	5.95935	58843.2	20.9236	1203.27	12.6989	1.7133
25	1	3	7	1	3878.86	17.9304	4.78088	70692	13.3765	1899.96	6.41251	1.29802
26	1	3	8	1	3968.34	13.0479	4.30157	72923.7	9.27585	4928.9	3.89497	0.793346
27	1	3	9	1	4596.79	7.41594	3.8935	71842	5.51377	12161.9	2.07657	0.356438
28	1	3	10	1	6209.13	2.12628	3.4993	80532.8	2.25237	5823.83	5.15958	0.378809
29	1	4	0	0	3457.39	57.2056	10.5209	28196.3	48.5293	-209.468	44.9708	-10.4836
30	1	4	1	0	3325.89	70.2229	11.7411	21554.9	61.2529	-471349	74.575	-0.625291
31	1	4	2	0	2985.09	76.0209	12.1618	26178.5	67.3878	605.472	52.0363	4.18643
32	1	4	3	0	3237.57	70.1257	11.8395	23409.1	61.3204	-439786	71.4777	-1.35514
33	1	4	4	0	3369.33	57.1668	10.6296	29840.3	48.9307	-294.822	42.5521	-33.8387
34	1	4	5	0	3706.23	33.4905	6.46369	57842.4	28.8097	741.261	18.97	2.50837
35	1	4	6	1	3799.44	24.2604	5.72618	62564.4	19.8245	1472.34	11.7545	1.77625
36	1	4	7	1	4112.8	17.314	5.00717	65019.2	13.4406	2507.26	7.04838	1.2069
37	1	4	8	1	4273.5	13.0889	4.24652	70653.7	9.49411	3816.55	4.1463	0.906613
38	1	4	9	1	4745.71	7.99441	3.93531	69471.1	5.88674	9495.04	2.24956	0.464082
39	1	4	10	1	4828.22	3.46444	3.63251	80875.2	2.94255	7157.31	6.14834	0.485101
40	1	5	0	1	4337.28	27.3912	6.08102	53436.1	22.6361	-35695.2	-19.6457	-15.6755
41	1	5	1	0	4193.13	32.9047	6.66263	49601.8	28.6683	-276.16	48.0658	-16.8143
42	1	5	2	0	3684.54	47.7068	9.45189	31967.2	39.7537	-602991	51.6061	-5.06116
43	1	5	3	0	3633.16	47.4984	9.59829	31922.2	39.7678	-553933	20.5739	-11.7777
